z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
331633.28273048555,0.00014632224207150943,222.7723140938967,6.114829616236165e-05,8.454409433995941e-05,NaN,NaN,NaN,NaN
332668.8721072342,0.00012403825294524933,221.26927221591524,5.149176698001833e-05,7.201001301523944e-05,NaN,NaN,NaN,NaN
333724.1614876799,0.00010466205587475756,219.74736967864493,4.315115834572679e-05,6.105603149086258e-05,NaN,NaN,NaN,NaN
334799.4705575195,8.789125502383265e-05,218.20722544777874,3.598154293431523e-05,5.152584571739261e-05,NaN,NaN,NaN,NaN
335894.9423970569,7.34463055405306e-05,216.6498112638062,2.984985567982184e-05,4.3274059110078275e-05,NaN,NaN,NaN,NaN
337010.9376441743,6.106464869763257e-05,215.07589832531636,2.463226744976135e-05,3.616296796364087e-05,NaN,NaN,NaN,NaN
338147.5959389676,5.050648317584252e-05,213.48668878155536,2.0216472203933382e-05,3.006601981196287e-05,NaN,NaN,NaN,NaN
339305.2101777683,4.154995983858526e-05,211.88329750976757,1.6499511921138315e-05,2.486520272584216e-05,NaN,NaN,NaN,NaN
340484.0396575895,3.399301731934769e-05,210.2670276301832,1.338838527163016e-05,2.045226315498539e-05,NaN,NaN,NaN,NaN
341684.29747624084,2.7652572925665127e-05,208.6393971775306,1.0799539545032671e-05,1.6728407130115682e-05,NaN,NaN,NaN,NaN
342906.26411340054,2.236312410316714e-05,207.00199733179193,8.658128953523296e-06,1.3603648281084649e-05,NaN,NaN,NaN,NaN
344150.13995470444,1.7976674427249957e-05,205.3567047138889,6.897812449940903e-06,1.0996935062608254e-05,NaN,NaN,NaN,NaN
345416.27433422435,1.4360916399479205e-05,203.7053928743676,5.459853916332651e-06,8.835240146132444e-06,NaN,NaN,NaN,NaN
346704.8609750691,1.1399281822097174e-05,202.0503485817333,4.292972975191334e-06,7.053758507355584e-06,NaN,NaN,NaN,NaN
348016.2377231803,8.988964244711545e-06,200.3938977141264,3.3523991147500445e-06,5.594883376767564e-06,NaN,NaN,NaN,NaN
349362.90069429274,7.040419419293391e-06,200.0,2.6256969308331676e-06,4.382076121578807e-06,NaN,NaN,NaN,NaN
350748.57372696314,5.475922558721165e-06,200.0,2.0422239357662195e-06,3.4083068151350402e-06,NaN,NaN,NaN,NaN
352174.5067395167,4.228548107594532e-06,200.0,1.5770205049950987e-06,2.6319198598394002e-06,NaN,NaN,NaN,NaN
353641.7893604721,3.2412958846859875e-06,200.0,1.2088286435066312e-06,2.0174373788486116e-06,NaN,NaN,NaN,NaN
355151.7637617544,2.4656879206701485e-06,200.0,9.195686819388098e-07,1.5346858641439264e-06,NaN,NaN,NaN,NaN
356705.6263772093,1.8610581081158105e-06,200.0,6.940743543191216e-07,1.1583540426719954e-06,NaN,NaN,NaN,NaN
358304.7484817434,1.3934169165906818e-06,200.0,5.196693979959469e-07,8.672862558249163e-07,NaN,NaN,NaN,NaN
359950.40576758963,1.0346806085429542e-06,200.0,3.8588009271136514e-07,6.440027103686057e-07,NaN,NaN,NaN,NaN
361644.0422704598,7.617763902136111e-07,200.0,2.8410153012812935e-07,4.741425092359907e-07,NaN,NaN,NaN,NaN
363387.14247078984,5.559474661168504e-07,200.0,2.0733843661177759e-07,3.460311056819683e-07,NaN,NaN,NaN,NaN
365181.0458999272,4.020924281405785e-07,200.0,1.4995880097523156e-07,2.502691278866045e-07,NaN,NaN,NaN,NaN
367027.3757083259,2.8812631499000464e-07,200.0,1.07455584093235e-07,1.7933469154638988e-07,NaN,NaN,NaN,NaN
368927.58920031134,2.045018714837472e-07,200.0,7.626817442623409e-08,1.2728542356316716e-07,NaN,NaN,NaN,NaN
370883.43544392753,1.4372721644232957e-07,200.0,5.360250414281358e-08,8.945825038022143e-08,NaN,NaN,NaN,NaN
372896.39086143544,9.999999776482562e-08,200.0,3.729460868409158e-08,6.2241689914428e-08,NaN,NaN,NaN,NaN
