z(m),p_tot(bar),T(K),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar)
232524.22695580672,0.19408207677972406,859.4119442283193,0.03528384368170525,0.15778000590324018,NaN,NaN,NaN,NaN
232959.22340021186,0.18988837010713316,856.3612680865828,0.03452143381296419,0.1543707108537605,NaN,NaN,NaN,NaN
233393.15950252378,0.18578125797872105,853.3155934738032,0.03377476670837317,0.15103181327692958,NaN,NaN,NaN,NaN
233826.0845157119,0.18175858036351594,850.2745775325963,0.03304344967739414,0.1477615571646444,NaN,NaN,NaN,NaN
234258.0094924065,0.17781858836530426,847.2381399884046,0.03232716477319945,0.14455852074288295,NaN,NaN,NaN,NaN
234688.94532456025,0.17395957240759088,844.2062014852838,0.031625601197229986,0.1414213142027872,NaN,NaN,NaN,NaN
235118.91516481273,0.17017975286537285,841.1785977419983,0.030938435416208165,0.1383484907892104,NaN,NaN,NaN,NaN
235547.94183460562,0.1664773969085111,838.1551663057179,0.030265352404095697,0.1353386417891271,NaN,NaN,NaN,NaN
235976.06015975948,0.1628507133712361,835.1356611661724,0.02960602652952017,0.132390311065266,NaN,NaN,NaN,NaN
236403.267590872,0.15929826847685025,832.120094501852,0.02896019713393078,0.12950233302160932,NaN,NaN,NaN,NaN
236829.59833824326,0.15581835541804953,829.1082237129236,0.02832755392220338,0.12667332010052693,NaN,NaN,NaN,NaN
237255.08611343493,0.15240931772731023,826.0998089260372,0.0277077957509138,0.12390192566836777,NaN,NaN,NaN,NaN
237679.72764257732,0.14906983237825358,823.0948663771712,0.027100682095760605,0.12118707416414588,NaN,NaN,NaN,NaN
238103.5802660481,0.1457981340977552,820.0929911171963,0.02650589203261723,0.11852733050014677,NaN,NaN,NaN,NaN
238526.64010291506,0.14259297416821787,817.0942027541688,0.02592319854641235,0.11592167952508435,NaN,NaN,NaN,NaN
238948.96345892825,0.13945267996520525,814.0981020029578,0.02535229755641822,0.11336876147046362,NaN,NaN,NaN,NaN
239370.55784030043,0.1363759853176115,811.1046282882098,0.024792958874540624,0.11086754699608037,NaN,NaN,NaN,NaN
239791.4425491154,0.1333615652173705,808.113638602486,0.024244941616210228,0.10841695892992588,NaN,NaN,NaN,NaN
240211.67228164876,0.13040787851416646,805.1247424811389,0.023707965602506164,0.10601574438605647,NaN,NaN,NaN,NaN
240631.25345094354,0.12751376302204231,802.1378854038226,0.023181819549685394,0.10366295855952047,NaN,NaN,NaN,NaN
241050.2395989136,0.12467776214407074,799.152683235731,0.022666238650512007,0.10135741730247898,NaN,NaN,NaN,NaN
241468.63632781996,0.12189878077337585,796.1690859422913,0.022161023816123896,0.09909823034225863,NaN,NaN,NaN,NaN
241886.49602747677,0.11917544150589332,793.186715718615,0.021665924636434252,0.09688427791125905,NaN,NaN,NaN,NaN
242303.83518278063,0.11650663752456447,790.2054450852244,0.021180739893686497,0.09471466021695453,NaN,NaN,NaN,NaN
242720.69325688106,0.11389114313836872,787.2249849552785,0.020705246759007978,0.0925883808276309,NaN,NaN,NaN,NaN
243137.13226557372,0.11132762934557634,784.2448869343151,0.020239203621787022,0.09050435932461039,NaN,NaN,NaN,NaN
243553.1438454819,0.10881523282567104,781.2651955002642,0.01978245353158982,0.08846189386711302,NaN,NaN,NaN,NaN
243968.80029768683,0.10635262643711306,778.2853880749914,0.019334755215984583,0.08645990554871191,NaN,NaN,NaN,NaN
244384.11536497975,0.10393886728942714,775.3053523252169,0.01889593725883289,0.08449762784182643,NaN,NaN,NaN,NaN
